t;x0;y0;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;
0.312;0.924;0.382;1.6;1.12;2.31;1.83;3.01;2.53;3.72;3.24;
0.315;0.927;0.375;1.6;1.12;2.31;1.82;3.01;2.53;3.72;3.24;
0.318;0.93;0.368;1.6;1.11;2.31;1.81;3.02;2.52;3.72;3.23;
0.321;0.933;0.361;1.6;1.1;2.31;1.81;3.02;2.51;3.73;3.22;
0.324;0.936;0.353;1.61;1.09;2.32;1.8;3.02;2.51;3.73;3.21;
0.327;0.938;0.346;1.61;1.09;2.32;1.79;3.02;2.5;3.73;3.21;
0.33;0.941;0.338;1.61;1.08;2.32;1.79;3.03;2.49;3.73;3.2;
0.333;0.944;0.33;1.61;1.07;2.32;1.78;3.03;2.49;3.74;3.19;
0.336;0.946;0.323;1.62;1.07;2.32;1.77;3.03;2.48;3.74;3.19;
0.339;0.949;0.315;1.62;1.06;2.33;1.76;3.03;2.47;3.74;3.18;
0.342;0.952;0.307;1.62;1.05;2.33;1.76;3.04;2.46;3.74;3.17;
0.345;0.954;0.299;1.62;1.04;2.33;1.75;3.04;2.46;3.75;3.16;
0.348;0.957;0.291;1.63;1.03;2.33;1.74;3.04;2.45;3.75;3.15;
0.351;0.959;0.283;1.63;1.03;2.34;1.73;3.04;2.44;3.75;3.15;
0.354;0.961;0.275;1.63;1.02;2.34;1.72;3.05;2.43;3.75;3.14;
0.357;0.964;0.267;1.63;1.01;2.34;1.72;3.05;2.42;3.76;3.13;
0.36;0.966;0.259;1.63;1;2.34;1.71;3.05;2.41;3.76;3.12;
0.363;0.968;0.25;1.64;0.994;2.35;1.7;3.05;2.41;3.76;3.11;
0.366;0.97;0.242;1.64;0.985;2.35;1.69;3.06;2.4;3.76;3.11;
0.369;0.972;0.234;1.64;0.976;2.35;1.68;3.06;2.39;3.76;3.1;
0.372;0.974;0.225;1.64;0.968;2.35;1.67;3.06;2.38;3.77;3.09;
0.375;0.976;0.217;1.65;0.959;2.35;1.66;3.06;2.37;3.77;3.08;
0.378;0.978;0.208;1.65;0.95;2.36;1.66;3.06;2.36;3.77;3.07;
0.381;0.98;0.199;1.65;0.941;2.36;1.65;3.07;2.35;3.77;3.06;
0.384;0.982;0.191;1.65;0.932;2.36;1.64;3.07;2.35;3.78;3.05;
0.387;0.983;0.182;1.66;0.923;2.36;1.63;3.07;2.34;3.78;3.04;
0.39;0.985;0.173;1.66;0.913;2.37;1.62;3.07;2.33;3.78;3.03;
0.393;0.986;0.164;1.66;0.904;2.37;1.61;3.07;2.32;3.78;3.02;
0.396;0.988;0.155;1.66;0.894;2.37;1.6;3.08;2.31;3.78;3.01;
0.399;0.989;0.147;1.66;0.885;2.37;1.59;3.08;2.3;3.79;3.01;
0.402;0.99;0.138;1.67;0.875;2.37;1.58;3.08;2.29;3.79;3;
0.405;0.992;0.129;1.67;0.865;2.38;1.57;3.08;2.28;3.79;2.99;
0.408;0.993;0.119;1.67;0.855;2.38;1.56;3.09;2.27;3.79;2.98;
0.411;0.994;0.11;1.67;0.845;2.38;1.55;3.09;2.26;3.79;2.97;
0.414;0.995;0.101;1.67;0.835;2.38;1.54;3.09;2.25;3.8;2.96;
0.417;0.996;0.092;1.68;0.824;2.38;1.53;3.09;2.24;3.8;2.95;
0.42;0.997;0.0828;1.68;0.814;2.39;1.52;3.09;2.23;3.8;2.94;
0.423;0.997;0.0735;1.68;0.803;2.39;1.51;3.1;2.22;3.8;2.92;
0.426;0.998;0.0642;1.68;0.793;2.39;1.5;3.1;2.21;3.8;2.91;
0.429;0.998;0.0549;1.68;0.782;2.39;1.49;3.1;2.2;3.81;2.9;
0.432;0.999;0.0456;1.69;0.771;2.39;1.48;3.1;2.19;3.81;2.89;
0.435;0.999;0.0362;1.69;0.76;2.4;1.47;3.1;2.17;3.81;2.88;
0.438;1;0.0267;1.69;0.749;2.4;1.46;3.1;2.16;3.81;2.87;
0.441;1;0.0173;1.69;0.738;2.4;1.45;3.11;2.15;3.81;2.86;
0.444;1;0.00781;1.69;0.727;2.4;1.43;3.11;2.14;3.82;2.85;
0.447;1;-0.00168;1.7;0.716;2.4;1.42;3.11;2.13;3.82;2.84;
0.45;1;-0.0112;1.7;0.704;2.41;1.41;3.11;2.12;3.82;2.83;
0.453;1;-0.0207;1.7;0.693;2.41;1.4;3.11;2.11;3.82;2.81;
0.456;1;-0.0303;1.7;0.681;2.41;1.39;3.12;2.1;3.82;2.8;
