theta0;omega0;theta1;omega1;theta2;omega2;theta3;omega3;theta4;omega4;theta5;omega5;
2.12;-2.07;2.38;0.325;2.36;-0.0157;2.36;0.00029;2.36;-2.13e-06;
2.11;-2.1;2.38;0.327;2.36;-0.0159;2.36;0.000294;2.36;-2.18e-06;
2.11;-2.13;2.39;0.328;2.36;-0.016;2.36;0.000298;2.36;-2.21e-06;
2.1;-2.15;2.39;0.329;2.36;-0.0161;2.36;0.0003;2.36;-2.23e-06;
2.09;-2.18;2.39;0.33;2.35;-0.0161;2.36;0.000301;2.36;-2.24e-06;
2.09;-2.2;2.39;0.33;2.35;-0.0161;2.36;0.0003;2.36;-2.23e-06;
2.08;-2.23;2.39;0.329;2.35;-0.016;2.36;0.000298;2.36;-2.21e-06;
2.07;-2.25;2.39;0.328;2.35;-0.0159;2.36;0.000295;2.36;-2.18e-06;
2.07;-2.28;2.39;0.326;2.35;-0.0158;2.36;0.00029;2.36;-2.13e-06;
2.06;-2.3;2.39;0.323;2.35;-0.0155;2.36;0.000284;2.36;-2.06e-06;
2.05;-2.33;2.39;0.32;2.35;-0.0153;2.36;0.000276;2.36;-1.98e-06;
2.04;-2.35;2.39;0.316;2.35;-0.0149;2.36;0.000266;2.36;-1.88e-06;
2.04;-2.37;2.4;0.312;2.35;-0.0146;2.36;0.000255;2.36;-1.76e-06;
2.03;-2.4;2.4;0.307;2.35;-0.0141;2.36;0.000242;2.36;-1.62e-06;
2.02;-2.42;2.4;0.301;2.35;-0.0136;2.36;0.000228;2.36;-1.47e-06;
2.02;-2.44;2.4;0.294;2.35;-0.0131;2.36;0.000212;2.36;-1.29e-06;
2.01;-2.46;2.4;0.287;2.35;-0.0125;2.36;0.000194;2.36;-1.1e-06;
2;-2.48;2.4;0.279;2.35;-0.0118;2.36;0.000174;2.36;-8.96e-07;
1.99;-2.5;2.4;0.271;2.35;-0.0111;2.36;0.000153;2.36;-6.72e-07;
1.99;-2.52;2.4;0.261;2.35;-0.0104;2.36;0.000131;2.36;-4.33e-07;
1.98;-2.54;2.4;0.251;2.35;-0.00954;2.36;0.000107;2.36;-1.78e-07;
1.97;-2.56;2.4;0.241;2.35;-0.00868;2.36;8.14e-05;2.36;9.05e-08;
1.96;-2.58;2.4;0.23;2.35;-0.00777;2.36;5.45e-05;2.36;3.72e-07;
1.96;-2.6;2.4;0.218;2.35;-0.00681;2.36;2.64e-05;2.36;6.66e-07;
1.95;-2.62;2.4;0.205;2.35;-0.0058;2.36;-3.07e-06;2.36;9.7e-07;
1.94;-2.64;2.41;0.192;2.35;-0.00475;2.36;-3.37e-05;2.36;1.28e-06;
1.93;-2.66;2.41;0.178;2.35;-0.00366;2.36;-6.53e-05;2.36;1.6e-06;
1.92;-2.67;2.41;0.163;2.35;-0.00254;2.36;-9.8e-05;2.36;1.93e-06;
1.92;-2.69;2.41;0.148;2.35;-0.00137;2.36;-0.000131;2.36;2.26e-06;
1.91;-2.71;2.41;0.132;2.35;-0.000166;2.36;-0.000166;2.36;2.6e-06;
1.9;-2.73;2.41;0.115;2.35;0.00107;2.36;-0.000201;2.36;2.93e-06;
1.89;-2.74;2.41;0.0982;2.35;0.00234;2.36;-0.000236;2.36;3.27e-06;
1.88;-2.76;2.41;0.0803;2.35;0.00363;2.36;-0.000272;2.36;3.6e-06;
1.87;-2.78;2.41;0.0618;2.35;0.00495;2.36;-0.000309;2.36;3.93e-06;
1.87;-2.79;2.41;0.0427;2.35;0.00629;2.36;-0.000345;2.36;4.25e-06;
1.86;-2.81;2.41;0.0229;2.35;0.00766;2.36;-0.000382;2.36;4.56e-06;
1.85;-2.82;2.41;0.00255;2.35;0.00904;2.36;-0.000419;2.36;4.86e-06;
1.84;-2.84;2.41;-0.0184;2.35;0.0104;2.36;-0.000456;2.36;5.15e-06;
1.83;-2.85;2.41;-0.04;2.35;0.0118;2.36;-0.000492;2.36;5.42e-06;
1.82;-2.87;2.41;-0.0622;2.35;0.0133;2.36;-0.000528;2.36;5.68e-06;
1.82;-2.88;2.41;-0.085;2.35;0.0147;2.36;-0.000564;2.36;5.92e-06;
1.81;-2.89;2.41;-0.108;2.35;0.0161;2.36;-0.000599;2.36;6.14e-06;
1.8;-2.91;2.41;-0.132;2.35;0.0176;2.36;-0.000633;2.36;6.34e-06;
1.79;-2.92;2.41;-0.157;2.35;0.019;2.36;-0.000667;2.36;6.51e-06;
1.78;-2.93;2.41;-0.182;2.35;0.0204;2.36;-0.000699;2.36;6.66e-06;
1.77;-2.95;2.41;-0.208;2.35;0.0218;2.36;-0.000731;2.36;6.78e-06;
1.76;-2.96;2.41;-0.234;2.35;0.0233;2.36;-0.000761;2.36;6.87e-06;
1.75;-2.97;2.4;-0.261;2.35;0.0246;2.36;-0.00079;2.36;6.93e-06;
1.74;-2.98;2.4;-0.288;2.35;0.026;2.36;-0.000817;2.36;6.96e-06;
1.74;-3;2.4;-0.316;2.35;0.0274;2.36;-0.000843;2.36;6.95e-06;
1.73;-3.01;2.4;-0.344;2.36;0.0287;2.36;-0.000868;2.36;6.91e-06;
1.72;-3.02;2.4;-0.373;2.36;0.03;2.36;-0.000891;2.36;6.83e-06;
1.71;-3.03;2.4;-0.403;2.36;0.0313;2.36;-0.000911;2.36;6.71e-06;
1.7;-3.04;2.4;-0.433;2.36;0.0326;2.36;-0.00093;2.36;6.55e-06;
1.69;-3.05;2.4;-0.463;2.36;0.0338;2.36;-0.000947;2.36;6.36e-06;
1.68;-3.06;2.4;-0.495;2.36;0.035;2.36;-0.000962;2.36;6.12e-06;
1.67;-3.07;2.39;-0.526;2.36;0.0361;2.36;-0.000974;2.36;5.83e-06;
1.66;-3.08;2.39;-0.558;2.36;0.0372;2.36;-0.000984;2.36;5.51e-06;
1.65;-3.09;2.39;-0.591;2.36;0.0383;2.36;-0.000991;2.36;5.13e-06;
1.64;-3.1;2.39;-0.624;2.36;0.0393;2.36;-0.000996;2.36;4.72e-06;
1.64;-3.11;2.39;-0.658;2.36;0.0402;2.36;-0.000999;2.36;4.25e-06;
1.63;-3.12;2.39;-0.692;2.36;0.0411;2.36;-0.000998;2.36;3.74e-06;
1.62;-3.13;2.38;-0.727;2.36;0.0419;2.36;-0.000995;2.36;3.19e-06;
1.61;-3.14;2.38;-0.762;2.36;0.0427;2.36;-0.000989;2.36;2.58e-06;
1.6;-3.15;2.38;-0.797;2.36;0.0434;2.36;-0.000979;2.36;1.93e-06;
1.59;-3.15;2.38;-0.834;2.36;0.044;2.36;-0.000967;2.36;1.22e-06;
1.58;-3.16;2.37;-0.87;2.36;0.0445;2.36;-0.000951;2.36;4.75e-07;
1.57;-3.17;2.37;-0.907;2.36;0.045;2.36;-0.000933;2.36;-3.23e-07;
1.56;-3.18;2.37;-0.945;2.36;0.0453;2.36;-0.000911;2.36;-1.17e-06;
1.55;-3.18;2.37;-0.983;2.36;0.0456;2.36;-0.000885;2.36;-2.06e-06;
